customer_id,rep_id,visit_date,purpose,mentions_competitor
C1361,R104,2025-04-08,產品推廣,0
C1361,R104,2025-04-18,產品推廣,0
C1361,R104,2025-06-30,關係維護,0
C1361,R104,2025-07-22,收款,0
C1361,R104,2025-08-27,關係維護,0
C1361,R104,2025-09-01,關係維護,0
C1361,R104,2025-08-14,客訴處理,0
C1361,R104,2025-08-11,產品推廣,0
C1361,R104,2025-08-16,產品推廣,0
C1361,R104,2025-09-16,收款,0
C1361,R104,2025-09-12,產品推廣,0
C1361,R104,2025-11-02,產品推廣,0
C1361,R104,2025-10-26,產品推廣,0
C1361,R104,2025-10-28,關係維護,0
C1361,R104,2025-11-27,產品推廣,0
C1361,R104,2025-11-08,產品推廣,0
C1361,R104,2025-12-26,關係維護,0
C1361,R104,2026-01-07,產品推廣,0
C1361,R104,2026-02-17,產品推廣,0
C1361,R104,2026-04-28,產品推廣,0
C1361,R104,2026-05-10,收款,0
C1361,R104,2026-05-16,產品推廣,0
C1361,R104,2026-06-28,收款,0
C1361,R104,2026-06-26,產品推廣,0
C1361,R104,2026-07-15,產品推廣,0
C1362,R108,2025-04-05,產品推廣,0
C1362,R108,2025-05-19,產品推廣,0
C1362,R108,2025-05-27,客訴處理,0
C1362,R108,2025-08-12,關係維護,0
C1362,R108,2025-09-13,產品推廣,0
C1362,R108,2026-03-16,產品推廣,0
C1362,R108,2026-03-23,產品推廣,0
C1362,R108,2026-04-14,產品推廣,0
C1362,R108,2026-07-14,收款,0
C1362,R108,2026-07-02,產品推廣,0
C1363,R111,2025-03-02,客訴處理,0
C1363,R111,2025-02-26,產品推廣,0
C1363,R111,2025-02-09,客訴處理,0
C1363,R111,2025-03-15,關係維護,0
C1363,R111,2025-03-09,關係維護,0
C1363,R111,2025-03-11,關係維護,0
C1363,R111,2025-04-23,收款,0
C1363,R111,2025-04-15,產品推廣,0
C1363,R111,2025-05-04,產品推廣,0
C1363,R111,2025-05-10,客訴處理,0
C1363,R111,2025-06-04,客訴處理,0
C1363,R111,2025-07-01,產品推廣,0
C1363,R111,2025-06-10,關係維護,0
C1363,R111,2025-07-02,關係維護,0
C1363,R111,2025-07-23,關係維護,0
C1363,R111,2025-07-28,關係維護,0
C1363,R111,2025-07-10,產品推廣,0
C1363,R111,2025-08-11,收款,0
C1363,R111,2025-08-22,收款,0
C1363,R111,2025-08-19,收款,0
C1363,R111,2025-08-26,產品推廣,0
C1363,R111,2025-09-26,產品推廣,0
C1363,R111,2025-09-14,關係維護,0
C1363,R111,2025-09-13,產品推廣,0
C1363,R111,2025-10-20,產品推廣,0
C1363,R111,2025-10-16,產品推廣,0
C1363,R111,2025-10-11,產品推廣,0
C1363,R111,2025-10-06,關係維護,0
C1363,R111,2025-10-21,關係維護,0
C1363,R111,2025-11-23,產品推廣,0
C1363,R111,2025-11-10,客訴處理,0
C1363,R111,2025-11-07,產品推廣,0
C1363,R111,2025-11-06,產品推廣,0
C1363,R111,2025-12-21,產品推廣,0
C1363,R111,2025-12-11,產品推廣,0
C1363,R111,2025-12-10,客訴處理,0
C1363,R111,2026-01-19,產品推廣,0
C1363,R111,2026-02-27,產品推廣,0
C1363,R111,2026-02-10,客訴處理,0
C1363,R111,2026-02-09,產品推廣,0
C1363,R111,2026-02-03,收款,0
C1363,R111,2026-03-19,產品推廣,0
C1363,R111,2026-03-24,關係維護,0
C1363,R111,2026-03-30,產品推廣,0
C1363,R111,2026-04-26,關係維護,0
C1363,R111,2026-04-22,客訴處理,0
C1363,R111,2026-04-23,關係維護,0
C1363,R111,2026-05-04,產品推廣,0
C1363,R111,2026-05-25,客訴處理,0
C1363,R111,2026-05-25,收款,0
C1363,R111,2026-05-28,產品推廣,0
C1363,R111,2026-06-15,產品推廣,0
C1363,R111,2026-06-09,產品推廣,0
C1363,R111,2026-07-16,收款,0
C1363,R111,2026-07-13,收款,0
C1363,R111,2026-07-19,產品推廣,0
C1363,R111,2026-07-11,關係維護,0
C1363,R111,2026-07-18,產品推廣,0
C1364,R108,2025-02-21,收款,0
C1364,R108,2025-02-17,關係維護,0
C1364,R108,2025-03-15,關係維護,0
C1364,R108,2025-03-14,產品推廣,1
C1364,R108,2025-05-08,產品推廣,0
C1364,R108,2025-05-27,收款,0
C1364,R108,2025-05-18,產品推廣,0
C1364,R108,2025-07-05,產品推廣,1
C1364,R108,2025-07-05,關係維護,1
C1364,R108,2025-08-01,產品推廣,0
C1364,R108,2025-08-26,產品推廣,0
C1364,R108,2025-10-06,關係維護,0
C1364,R108,2025-11-01,收款,1
C1364,R108,2025-10-29,產品推廣,0
C1364,R108,2025-10-19,收款,0
C1364,R108,2025-10-17,收款,1
C1364,R108,2025-12-29,關係維護,0
C1364,R108,2025-12-21,產品推廣,1
C1364,R108,2025-12-22,產品推廣,0
C1364,R108,2026-01-18,產品推廣,0
C1364,R108,2026-01-13,產品推廣,0
C1364,R108,2026-01-15,產品推廣,0
C1364,R108,2026-01-16,客訴處理,1
C1364,R108,2026-03-29,產品推廣,0
C1364,R108,2026-07-04,關係維護,1
C1365,R112,2025-02-22,產品推廣,0
C1365,R112,2025-02-22,客訴處理,0
C1365,R112,2025-03-09,關係維護,0
C1365,R112,2025-03-31,關係維護,0
C1365,R112,2025-04-27,產品推廣,0
C1365,R112,2025-04-26,關係維護,0
C1365,R112,2025-04-08,產品推廣,0
C1365,R112,2025-08-01,產品推廣,0
C1365,R112,2025-08-08,產品推廣,0
C1365,R112,2025-08-20,產品推廣,0
C1365,R112,2025-08-19,產品推廣,0
C1365,R112,2025-08-31,產品推廣,0
C1365,R112,2025-08-25,產品推廣,0
C1365,R112,2025-09-08,客訴處理,0
C1365,R112,2025-10-10,產品推廣,0
C1365,R112,2025-10-21,產品推廣,0
C1365,R112,2025-10-25,收款,0
C1365,R112,2025-11-07,產品推廣,0
C1365,R112,2025-11-18,產品推廣,0
C1365,R112,2025-11-20,收款,0
C1365,R112,2025-12-21,產品推廣,0
C1365,R112,2026-01-06,關係維護,0
C1365,R112,2026-03-11,收款,0
C1365,R112,2026-03-16,客訴處理,0
C1365,R112,2026-05-28,關係維護,0
C1365,R112,2026-05-19,關係維護,0
C1365,R112,2026-06-10,客訴處理,0
C1365,R112,2026-06-29,產品推廣,0
C1365,R112,2026-06-08,關係維護,0
C1365,R112,2026-06-18,關係維護,0
C1365,R112,2026-07-18,關係維護,0
C1365,R112,2026-07-28,客訴處理,0
C1365,R112,2026-07-21,產品推廣,0
C1366,R108,2025-02-19,收款,0
C1366,R108,2025-02-16,產品推廣,0
C1366,R108,2025-03-22,產品推廣,0
C1366,R108,2025-06-30,產品推廣,0
C1366,R108,2025-06-11,產品推廣,0
C1366,R108,2025-07-12,關係維護,0
C1366,R108,2025-08-19,產品推廣,0
C1366,R108,2025-08-20,產品推廣,0
C1366,R108,2025-10-02,產品推廣,0
C1366,R108,2025-10-26,產品推廣,0
C1366,R108,2025-11-20,關係維護,0
C1366,R108,2026-01-28,關係維護,0
C1366,R108,2026-01-21,客訴處理,0
C1366,R108,2026-02-22,關係維護,0
C1366,R108,2026-03-25,產品推廣,0
C1366,R108,2026-03-28,產品推廣,0
C1366,R108,2026-04-14,產品推廣,0
C1366,R108,2026-04-10,收款,0
C1366,R108,2026-04-06,產品推廣,0
C1366,R108,2026-05-25,產品推廣,0
C1366,R108,2026-05-30,關係維護,0
C1366,R108,2026-05-25,產品推廣,0
C1366,R108,2026-05-14,關係維護,0
C1366,R108,2026-06-14,產品推廣,0
C1366,R108,2026-06-24,客訴處理,0
C1366,R108,2026-06-22,收款,0
C1366,R108,2026-06-27,產品推廣,0
C1366,R108,2026-07-07,關係維護,0
C1367,R105,2025-02-11,產品推廣,0
C1367,R105,2025-02-12,產品推廣,0
C1367,R105,2025-06-01,關係維護,1
C1367,R105,2025-07-25,收款,1
C1367,R105,2025-07-29,收款,1
C1367,R105,2025-08-27,產品推廣,1
C1367,R105,2025-09-28,產品推廣,1
C1367,R105,2025-11-01,產品推廣,0
C1367,R105,2025-10-23,客訴處理,0
C1367,R105,2025-11-27,關係維護,0
C1367,R105,2025-11-15,產品推廣,0
C1367,R105,2025-11-12,客訴處理,0
C1367,R105,2025-12-10,收款,1
C1367,R105,2025-12-24,關係維護,1
C1367,R105,2025-12-22,客訴處理,0
C1367,R105,2025-12-17,產品推廣,1
C1367,R105,2026-01-13,收款,1
C1367,R105,2026-02-03,收款,1
C1367,R105,2026-05-09,關係維護,1
C1367,R105,2026-05-05,關係維護,0
C1367,R105,2026-06-14,產品推廣,0
C1368,R105,2025-02-09,收款,0
C1368,R105,2025-02-11,關係維護,0
C1368,R105,2025-04-16,產品推廣,0
C1368,R105,2025-05-09,關係維護,0
C1368,R105,2025-05-31,產品推廣,0
C1368,R105,2025-06-04,收款,0
C1368,R105,2025-07-19,關係維護,0
C1368,R105,2025-07-11,產品推廣,0
C1368,R105,2025-08-06,產品推廣,0
C1368,R105,2025-08-09,關係維護,0
C1368,R105,2025-09-10,關係維護,0
C1368,R105,2025-10-01,收款,0
C1368,R105,2025-11-09,產品推廣,0
C1368,R105,2025-12-17,產品推廣,0
C1368,R105,2026-01-18,收款,0
C1368,R105,2026-05-22,關係維護,0
C1368,R105,2026-05-19,產品推廣,0
C1369,R107,2025-02-26,客訴處理,0
C1369,R107,2025-02-28,產品推廣,0
C1369,R107,2025-03-01,關係維護,0
C1369,R107,2025-02-21,收款,0
C1369,R107,2025-02-21,產品推廣,0
C1369,R107,2025-04-06,收款,0
C1369,R107,2025-03-23,產品推廣,0
C1369,R107,2025-03-27,客訴處理,0
C1369,R107,2025-03-21,產品推廣,0
C1369,R107,2025-04-21,關係維護,0
C1369,R107,2025-04-28,產品推廣,0
C1369,R107,2025-04-29,客訴處理,0
C1369,R107,2025-05-14,產品推廣,0
C1369,R107,2025-05-29,產品推廣,0
C1369,R107,2025-06-04,關係維護,0
C1369,R107,2025-06-04,關係維護,0
C1369,R107,2025-05-25,客訴處理,0
C1369,R107,2025-06-07,產品推廣,0
C1369,R107,2025-06-22,產品推廣,0
C1369,R107,2025-07-21,產品推廣,0
C1369,R107,2025-08-03,產品推廣,0
C1369,R107,2025-07-17,客訴處理,0
C1369,R107,2025-07-29,產品推廣,0
C1369,R107,2025-07-26,產品推廣,0
C1369,R107,2025-07-22,客訴處理,0
C1369,R107,2025-07-24,客訴處理,0
C1369,R107,2025-07-09,關係維護,0
C1369,R107,2025-09-16,產品推廣,0
C1369,R107,2025-09-22,產品推廣,0
C1369,R107,2025-09-12,產品推廣,0
C1369,R107,2025-09-20,收款,0
C1369,R107,2025-09-26,關係維護,0
C1369,R107,2025-09-23,收款,0
C1369,R107,2025-10-05,產品推廣,0
C1369,R107,2025-10-12,產品推廣,0
C1369,R107,2025-10-16,產品推廣,0
C1369,R107,2025-10-07,產品推廣,0
C1369,R107,2025-10-07,產品推廣,0
C1369,R107,2025-12-01,關係維護,0
C1369,R107,2025-11-11,產品推廣,0
C1369,R107,2025-11-10,關係維護,0
C1369,R107,2025-12-01,收款,0
C1369,R107,2025-12-13,產品推廣,0
C1369,R107,2025-12-15,收款,0
C1369,R107,2025-12-04,產品推廣,0
C1369,R107,2026-01-22,關係維護,0
C1369,R107,2026-01-10,關係維護,0
C1369,R107,2026-02-08,產品推廣,0
C1369,R107,2026-03-26,客訴處理,0
C1369,R107,2026-03-04,產品推廣,0
C1369,R107,2026-03-17,收款,0
C1369,R107,2026-03-25,產品推廣,0
C1369,R107,2026-03-28,產品推廣,0
C1369,R107,2026-04-09,產品推廣,0
C1369,R107,2026-04-08,關係維護,0
C1369,R107,2026-04-15,產品推廣,0
C1369,R107,2026-04-26,收款,0
C1369,R107,2026-04-03,收款,0
C1369,R107,2026-04-03,關係維護,0
C1369,R107,2026-04-28,產品推廣,0
C1369,R107,2026-05-22,關係維護,0
C1369,R107,2026-05-26,產品推廣,0
C1369,R107,2026-05-03,產品推廣,0
C1369,R107,2026-06-09,關係維護,0
C1369,R107,2026-06-12,收款,0
C1369,R107,2026-06-09,收款,0
C1369,R107,2026-06-06,產品推廣,0
C1370,R103,2025-03-06,產品推廣,0
C1370,R103,2025-02-23,產品推廣,0
C1370,R103,2025-02-17,收款,0
C1370,R103,2025-04-17,產品推廣,0
C1370,R103,2025-04-23,產品推廣,0
C1370,R103,2025-06-16,關係維護,0
C1370,R103,2025-06-09,客訴處理,0
C1370,R103,2025-07-05,關係維護,0
C1370,R103,2025-07-10,產品推廣,0
C1370,R103,2025-07-30,關係維護,0
C1370,R103,2025-08-26,產品推廣,0
C1370,R103,2025-08-25,產品推廣,0
C1370,R103,2025-09-22,產品推廣,0
C1370,R103,2025-10-20,關係維護,0
C1370,R103,2025-10-22,關係維護,0
C1370,R103,2025-10-20,關係維護,0
C1370,R103,2025-12-06,客訴處理,0
C1370,R103,2026-02-05,產品推廣,0
C1370,R103,2026-02-04,產品推廣,0
C1370,R103,2026-02-06,產品推廣,0
C1370,R103,2026-03-25,產品推廣,0
C1370,R103,2026-06-27,產品推廣,0
C1371,R113,2025-04-11,產品推廣,0
C1371,R113,2025-05-24,客訴處理,1
C1371,R113,2025-09-03,關係維護,0
C1371,R113,2025-08-23,關係維護,1
C1371,R113,2025-09-23,產品推廣,1
C1371,R113,2025-10-08,關係維護,0
C1371,R113,2025-12-21,產品推廣,1
C1371,R113,2026-01-22,關係維護,1
C1371,R113,2026-03-01,關係維護,0
C1371,R113,2026-02-19,客訴處理,1
C1371,R113,2026-06-27,產品推廣,0
C1371,R113,2026-06-16,關係維護,1
C1371,R113,2026-06-07,關係維護,1
C1372,R115,2025-03-31,關係維護,1
C1372,R115,2025-04-28,關係維護,1
C1372,R115,2025-05-02,收款,0
C1372,R115,2025-07-16,收款,1
C1372,R115,2025-07-09,關係維護,1
C1372,R115,2025-08-12,產品推廣,1
C1372,R115,2025-08-29,產品推廣,0
C1372,R115,2025-09-08,客訴處理,1
C1372,R115,2025-11-06,關係維護,1
C1372,R115,2025-12-21,產品推廣,1
C1372,R115,2025-12-17,客訴處理,0
C1372,R115,2026-01-14,產品推廣,1
C1372,R115,2026-03-05,客訴處理,1
C1373,R110,2025-05-31,產品推廣,1
C1373,R110,2025-05-19,關係維護,1
C1373,R110,2025-06-13,產品推廣,0
C1373,R110,2025-06-10,產品推廣,1
C1373,R110,2025-06-20,產品推廣,0
C1373,R110,2025-10-29,關係維護,0
C1373,R110,2026-01-24,客訴處理,1
C1373,R110,2026-03-04,關係維護,0
C1373,R110,2026-04-11,客訴處理,1
C1373,R110,2026-04-13,關係維護,0
C1373,R110,2026-07-16,關係維護,1
C1374,R111,2025-02-28,客訴處理,0
C1374,R111,2025-02-07,產品推廣,0
C1374,R111,2025-02-11,產品推廣,0
C1374,R111,2025-03-17,收款,0
C1374,R111,2025-05-02,關係維護,0
C1374,R111,2025-05-15,關係維護,0
C1374,R111,2025-06-09,客訴處理,0
C1374,R111,2025-07-04,產品推廣,0
C1374,R111,2025-06-12,關係維護,0
C1374,R111,2025-10-15,客訴處理,0
C1374,R111,2025-10-16,關係維護,0
C1374,R111,2025-10-07,產品推廣,0
C1374,R111,2025-10-09,產品推廣,0
C1374,R111,2025-10-15,關係維護,0
C1374,R111,2025-10-27,關係維護,0
C1374,R111,2025-11-12,產品推廣,0
C1374,R111,2025-12-01,產品推廣,0
C1374,R111,2025-12-28,客訴處理,0
C1374,R111,2025-12-07,產品推廣,0
C1374,R111,2026-01-27,收款,0
C1374,R111,2026-01-11,產品推廣,0
C1374,R111,2026-04-03,關係維護,0
C1374,R111,2026-04-25,客訴處理,0
C1374,R111,2026-04-14,客訴處理,0
C1374,R111,2026-04-21,產品推廣,0
C1374,R111,2026-05-01,產品推廣,0
C1374,R111,2026-05-23,收款,0
C1374,R111,2026-05-13,產品推廣,0
C1374,R111,2026-05-26,關係維護,0
C1374,R111,2026-05-09,收款,0
C1374,R111,2026-05-17,收款,0
C1374,R111,2026-06-21,產品推廣,0
C1374,R111,2026-06-09,關係維護,0
C1374,R111,2026-07-04,產品推廣,0
C1374,R111,2026-07-28,關係維護,0
C1375,R112,2025-02-21,產品推廣,0
C1375,R112,2025-03-31,產品推廣,0
C1375,R112,2025-04-12,產品推廣,0
C1375,R112,2025-05-03,收款,0
C1375,R112,2025-04-13,產品推廣,0
C1375,R112,2025-05-28,產品推廣,0
C1375,R112,2025-05-26,產品推廣,0
C1375,R112,2025-05-17,關係維護,0
C1375,R112,2025-06-03,產品推廣,0
C1375,R112,2025-06-19,產品推廣,0
C1375,R112,2025-06-07,關係維護,0
C1375,R112,2025-06-16,客訴處理,0
C1375,R112,2025-07-14,關係維護,0
C1375,R112,2025-08-13,產品推廣,0
C1375,R112,2025-08-29,客訴處理,0
C1375,R112,2025-09-12,收款,0
C1375,R112,2025-09-05,產品推廣,0
C1375,R112,2025-11-02,產品推廣,0
C1375,R112,2025-10-13,產品推廣,0
C1375,R112,2025-11-16,關係維護,0
C1375,R112,2025-11-20,關係維護,0
C1375,R112,2025-11-27,產品推廣,0
C1375,R112,2025-12-24,產品推廣,0
C1375,R112,2025-12-18,關係維護,0
C1375,R112,2026-01-06,產品推廣,0
C1375,R112,2026-01-12,產品推廣,0
C1375,R112,2026-01-17,關係維護,0
C1375,R112,2026-01-10,產品推廣,0
C1375,R112,2026-02-28,關係維護,0
C1375,R112,2026-02-10,產品推廣,0
C1375,R112,2026-02-16,客訴處理,0
C1375,R112,2026-02-21,產品推廣,0
C1375,R112,2026-03-24,產品推廣,0
C1375,R112,2026-03-26,關係維護,0
C1375,R112,2026-03-14,收款,0
C1375,R112,2026-04-08,產品推廣,0
C1375,R112,2026-04-17,關係維護,0
C1375,R112,2026-04-12,產品推廣,0
C1375,R112,2026-04-28,產品推廣,0
C1375,R112,2026-05-28,產品推廣,0
C1375,R112,2026-05-13,產品推廣,0
C1375,R112,2026-05-08,產品推廣,0
C1375,R112,2026-05-28,產品推廣,0
C1375,R112,2026-06-26,關係維護,0
C1375,R112,2026-06-15,關係維護,0
C1375,R112,2026-06-23,客訴處理,0
C1375,R112,2026-06-24,產品推廣,0
C1375,R112,2026-07-24,關係維護,0
C1375,R112,2026-07-14,產品推廣,0
C1375,R112,2026-07-27,產品推廣,0
C1375,R112,2026-07-05,收款,0
C1376,R117,2025-03-02,產品推廣,0
C1376,R117,2025-04-04,產品推廣,1
C1376,R117,2025-04-02,客訴處理,0
C1376,R117,2025-05-21,產品推廣,0
C1376,R117,2025-07-05,產品推廣,0
C1376,R117,2025-06-07,客訴處理,0
C1376,R117,2025-08-08,收款,0
C1376,R117,2025-10-15,客訴處理,1
C1376,R117,2025-11-27,關係維護,1
C1376,R117,2025-11-15,收款,1
C1376,R117,2025-11-12,關係維護,0
C1376,R117,2025-12-04,收款,1
C1376,R117,2026-01-13,產品推廣,0
C1376,R117,2026-05-16,產品推廣,1
C1376,R117,2026-07-21,產品推廣,1
C1377,R108,2025-02-21,產品推廣,0
C1377,R108,2025-02-26,產品推廣,0
C1377,R108,2025-03-16,收款,0
C1377,R108,2025-03-22,客訴處理,0
C1377,R108,2025-03-13,產品推廣,0
C1377,R108,2025-05-20,產品推廣,0
C1377,R108,2025-06-24,產品推廣,0
C1377,R108,2025-08-21,產品推廣,0
C1377,R108,2025-08-07,產品推廣,0
C1377,R108,2025-09-22,產品推廣,0
C1377,R108,2025-11-27,產品推廣,0
C1377,R108,2026-04-21,收款,0
C1377,R108,2026-04-07,產品推廣,0
C1378,R107,2025-02-10,產品推廣,0
C1378,R107,2025-02-07,產品推廣,0
C1378,R107,2025-02-27,關係維護,0
C1378,R107,2025-03-16,關係維護,0
C1378,R107,2025-03-12,產品推廣,0
C1378,R107,2025-03-19,關係維護,0
C1378,R107,2025-03-17,產品推廣,0
C1378,R107,2025-05-03,關係維護,0
C1378,R107,2025-05-02,產品推廣,0
C1378,R107,2025-04-24,關係維護,1
C1378,R107,2025-04-08,產品推廣,0
C1378,R107,2025-04-24,關係維護,1
C1378,R107,2025-06-03,關係維護,0
C1378,R107,2025-05-24,關係維護,0
C1378,R107,2025-05-09,產品推廣,0
C1378,R107,2025-05-29,產品推廣,0
C1378,R107,2025-05-21,客訴處理,0
C1378,R107,2025-05-10,產品推廣,1
C1378,R107,2025-05-13,產品推廣,0
C1378,R107,2025-06-24,產品推廣,1
C1378,R107,2025-07-13,收款,1
C1378,R107,2025-07-30,收款,0
C1378,R107,2025-07-30,客訴處理,0
C1378,R107,2025-07-21,產品推廣,1
C1378,R107,2025-08-17,關係維護,0
C1378,R107,2025-08-26,收款,1
C1378,R107,2025-08-18,關係維護,0
C1378,R107,2025-08-20,產品推廣,0
C1378,R107,2025-08-08,關係維護,0
C1378,R107,2025-09-02,產品推廣,0
C1378,R107,2025-09-13,產品推廣,1
C1378,R107,2025-09-09,產品推廣,0
C1378,R107,2025-09-09,產品推廣,0
C1378,R107,2025-09-09,產品推廣,0
C1378,R107,2025-10-07,產品推廣,0
C1378,R107,2025-10-13,收款,0
C1378,R107,2025-10-09,收款,1
C1378,R107,2025-11-16,產品推廣,1
C1378,R107,2025-11-20,關係維護,1
C1378,R107,2025-11-07,產品推廣,1
C1378,R107,2025-11-06,關係維護,0
C1378,R107,2025-12-17,產品推廣,1
C1378,R107,2026-01-04,產品推廣,1
C1378,R107,2026-01-07,產品推廣,1
C1378,R107,2026-02-24,產品推廣,1
C1378,R107,2026-02-23,產品推廣,0
C1378,R107,2026-02-21,關係維護,1
C1378,R107,2026-02-18,產品推廣,1
C1378,R107,2026-03-12,收款,0
C1378,R107,2026-03-12,產品推廣,0
C1378,R107,2026-03-10,收款,0
C1378,R107,2026-03-16,產品推廣,1
C1378,R107,2026-04-19,關係維護,1
C1378,R107,2026-04-27,收款,0
C1378,R107,2026-05-15,客訴處理,0
C1378,R107,2026-06-17,關係維護,0
C1378,R107,2026-06-28,產品推廣,0
C1378,R107,2026-06-18,產品推廣,0
C1379,R115,2025-03-23,產品推廣,0
C1379,R115,2025-03-17,產品推廣,0
C1379,R115,2025-04-03,產品推廣,0
C1379,R115,2025-03-31,關係維護,0
C1379,R115,2025-04-13,產品推廣,0
C1379,R115,2025-04-15,產品推廣,0
C1379,R115,2025-05-26,產品推廣,0
C1379,R115,2025-05-10,產品推廣,0
C1379,R115,2025-06-01,關係維護,0
C1379,R115,2025-06-24,產品推廣,0
C1379,R115,2025-07-17,產品推廣,0
C1379,R115,2025-07-31,關係維護,0
C1379,R115,2025-07-25,產品推廣,0
C1379,R115,2025-08-15,產品推廣,0
C1379,R115,2025-09-23,關係維護,0
C1379,R115,2025-09-20,產品推廣,0
C1379,R115,2025-09-19,產品推廣,0
C1379,R115,2025-10-25,收款,0
C1379,R115,2025-11-06,關係維護,0
C1379,R115,2025-11-11,產品推廣,0
C1379,R115,2026-01-01,客訴處理,0
C1379,R115,2025-12-22,產品推廣,0
C1379,R115,2026-01-28,客訴處理,0
C1379,R115,2026-01-24,產品推廣,0
C1379,R115,2026-02-27,關係維護,0
C1379,R115,2026-04-26,關係維護,0
C1379,R115,2026-05-01,收款,0
C1379,R115,2026-06-16,收款,0
C1379,R115,2026-06-20,關係維護,0
C1379,R115,2026-06-12,關係維護,0
C1379,R115,2026-07-15,客訴處理,0
C1380,R111,2025-02-13,產品推廣,0
C1380,R111,2025-02-19,產品推廣,0
C1380,R111,2025-02-21,關係維護,0
C1380,R111,2025-03-04,收款,0
C1380,R111,2025-02-19,收款,0
C1380,R111,2025-03-28,客訴處理,0
C1380,R111,2025-03-25,收款,0
C1380,R111,2025-04-01,關係維護,0
C1380,R111,2025-03-11,產品推廣,0
C1380,R111,2025-04-04,關係維護,0
C1380,R111,2025-04-22,關係維護,0
C1380,R111,2025-04-14,關係維護,0
C1380,R111,2025-04-25,收款,0
C1380,R111,2025-04-18,收款,0
C1380,R111,2025-05-18,產品推廣,0
C1380,R111,2025-05-21,關係維護,0
C1380,R111,2025-05-30,產品推廣,0
C1380,R111,2025-05-17,關係維護,0
C1380,R111,2025-06-17,產品推廣,0
C1380,R111,2025-07-04,收款,0
C1380,R111,2025-06-29,產品推廣,0
C1380,R111,2025-06-07,客訴處理,0
C1380,R111,2025-06-18,產品推廣,0
C1380,R111,2025-07-01,產品推廣,0
C1380,R111,2025-06-11,產品推廣,0
C1380,R111,2025-06-20,收款,0
C1380,R111,2025-07-05,產品推廣,0
C1380,R111,2025-06-12,產品推廣,0
C1380,R111,2025-06-19,收款,0
C1380,R111,2025-07-24,產品推廣,0
C1380,R111,2025-07-21,關係維護,0
C1380,R111,2025-08-02,產品推廣,0
C1380,R111,2025-07-09,產品推廣,0
C1380,R111,2025-08-14,產品推廣,0
C1380,R111,2025-09-24,關係維護,0
C1380,R111,2025-09-19,客訴處理,0
C1380,R111,2025-09-16,客訴處理,0
C1380,R111,2025-09-29,產品推廣,0
C1380,R111,2025-09-27,產品推廣,0
C1380,R111,2025-09-19,產品推廣,0
C1380,R111,2025-11-01,關係維護,0
C1380,R111,2025-10-21,產品推廣,0
C1380,R111,2025-11-27,關係維護,0
C1380,R111,2025-11-24,客訴處理,0
C1380,R111,2025-11-05,收款,0
C1380,R111,2025-11-14,關係維護,0
C1380,R111,2025-11-10,產品推廣,0
C1380,R111,2025-11-21,產品推廣,0
C1380,R111,2025-12-08,產品推廣,0
C1380,R111,2025-12-22,收款,0
C1380,R111,2026-01-11,關係維護,0
C1380,R111,2026-01-10,客訴處理,0
C1380,R111,2026-02-20,產品推廣,0
C1380,R111,2026-02-28,產品推廣,0
C1380,R111,2026-03-12,產品推廣,0
C1380,R111,2026-03-21,關係維護,0
C1380,R111,2026-03-31,客訴處理,0
C1380,R111,2026-03-13,產品推廣,0
C1380,R111,2026-04-18,關係維護,0
C1380,R111,2026-04-27,收款,0
C1380,R111,2026-04-30,關係維護,0
C1380,R111,2026-04-16,產品推廣,0
C1380,R111,2026-04-16,產品推廣,0
C1380,R111,2026-05-18,收款,0
C1380,R111,2026-05-18,產品推廣,0
C1380,R111,2026-06-30,關係維護,0
C1380,R111,2026-06-19,收款,0
C1380,R111,2026-06-06,產品推廣,0
C1380,R111,2026-06-05,產品推廣,0
C1380,R111,2026-06-16,客訴處理,0
C1380,R111,2026-06-14,關係維護,0
C1380,R111,2026-07-13,客訴處理,0
C1380,R111,2026-07-18,產品推廣,0
C1381,R111,2025-05-02,客訴處理,0
C1381,R111,2025-05-18,產品推廣,0
C1381,R111,2025-05-14,產品推廣,0
C1381,R111,2025-07-03,客訴處理,0
C1381,R111,2025-06-26,關係維護,0
C1381,R111,2025-10-21,產品推廣,0
C1381,R111,2025-11-28,產品推廣,0
C1381,R111,2026-01-03,收款,0
C1381,R111,2026-03-23,關係維護,0
C1381,R111,2026-03-12,產品推廣,0
C1381,R111,2026-04-15,產品推廣,0
C1381,R111,2026-06-04,客訴處理,0
C1381,R111,2026-07-16,產品推廣,0
C1381,R111,2026-07-24,產品推廣,0
C1382,R105,2025-03-16,客訴處理,0
C1382,R105,2025-06-04,收款,0
C1382,R105,2025-06-15,產品推廣,0
C1382,R105,2025-09-17,關係維護,0
C1382,R105,2025-10-23,產品推廣,0
C1382,R105,2025-12-13,收款,0
C1382,R105,2026-04-14,產品推廣,0
C1382,R105,2026-06-07,產品推廣,0
C1383,R107,2025-03-05,產品推廣,0
C1383,R107,2025-05-15,產品推廣,0
C1383,R107,2025-06-02,關係維護,0
C1383,R107,2025-06-26,收款,0
C1383,R107,2025-08-11,產品推廣,0
C1383,R107,2025-08-09,關係維護,0
C1383,R107,2025-08-16,產品推廣,0
C1383,R107,2025-08-12,客訴處理,0
C1383,R107,2025-09-10,收款,0
C1383,R107,2025-09-06,產品推廣,0
C1383,R107,2025-09-07,產品推廣,0
C1383,R107,2025-09-14,產品推廣,0
C1383,R107,2025-10-30,產品推廣,0
